question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '33℃', '지상 12층, 지하 1층'입니다. 인적사고 '분류불능'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '해체 및 철거공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 지하' 입니다. 사고 원인은 '지하 층 철거 작업 중 살수공이 지하 기계실에 고여있는 물을 제거하기 위해 철거 전 양수 작업을 진행 하던 중 물에 빠져  익사 추정'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",안전보건개선계획서 및 재발방지계획 작성 후 노동부 심의위원회를 거쳐 작업중지 해지신청 예정.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '27℃', '지상 15층, 지하 6층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '업무시설 / 내부', 부위는 '공구류 / 바닥' 입니다. 사고 원인은 '램프구간 거푸집 설치 작업 중 사용중인 스킬을 바닥에 내려놓으려다 부주의로 스킬날이 허벅지에 스쳐 베임.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",스킬 사용 후 사용자 신체가 아닌 거치대에 보관하고 회전체 공도구를 사용자 지정하여 관리하는 방안.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '30℃', '-'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '기타' 공사 중 공종 대분류 '토목', 중분류 '항만공사' 작업에서 사고객체 '토사 및 암반'(중분류: '벽돌')와 관련된 사고가 발생했습니다. 작업 프로세스는 '기타'이며, 장소는 '간척매립 / 2공구', 부위는 '벽돌 / 산업No.1 녹지 3' 입니다. 사고 원인은 '장약 작업구간 평탄작업 미 이행 및 근로자 부주의'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",장약 작업 전 해당구간 부석 정리 등의 평탄작업 이행.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '35℃', '지상 3층, 지하 0층'입니다. 인적사고 '넘어짐(물체에 걸림)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축 토공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공장 / 내부', 부위는 '건물 / 앞' 입니다. 사고 원인은 '전방에 있는 의자를 인식하지 못하고 의자다리에 걸려 넘어지면서 의자등받이에 가슴부위를 부딪혀 흉부 통증을 호소함.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",신호수가 장비 주변에 정위치하여 사고 예방 업무를 전담하도록 조치하는 방안.
"사고인지 시간 '휴일근무 -'이고, 날씨 '맑음' 일 때 기온 '28℃', '지상 2층, 지하 0층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '조적공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '쌓기작업'이며, 장소는 '교육연구시설 / 내부', 부위는 '자재 / 바닥' 입니다. 사고 원인은 '벽돌 쌓기 중 벽돌에 무릎이 부딛혀 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",벽돌쌓기 주의 안전교육 실시
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '32℃', '지상 10층, 지하 3층'입니다. 인적사고 '없음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설자재'(중분류: '자재')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '근린생활시설 / 외부', 부위는 '자재 / 건축물 전면 지하상가 지붕' 입니다. 사고 원인은 '당 현장 정문쪽에서 소방 파이프 자재를 타워크레인으로 인양 중 파이프 1본이 묶음에서 이탈하여 주안역지하상가 출입구 강화유리 지붕을 파손한 사고임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",크레인 운영에 대한 자진신고 점검 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '33℃', '지상 3층, 지하 1층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기타', 중분류 '기타' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '공동주택 / 외부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '1. 폭염에 노출되는 장소에서의 작업2. 근로자 건강상태 확인 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","온열질환 예방 3대 수칙 준수, 폭염 단계별 대응요령 조치, 근로자 건강상태 수시 확인 및 관리."
"사고인지 시간 '작업 전 -'이고, 날씨 '맑음' 일 때 기온 '34℃', '-'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '교량' 공사 중 공종 대분류 '토목', 중분류 '해체 및 철거공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '도로교량 / 외부', 부위는 '공구류 / 바닥' 입니다. 사고 원인은 '단순 넘어짐 / 천막을 철거하고 들고 이동하다 바닥에 끌리던 천막을 밟고 넘어짐.'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",천막 철거 시 천막이 바닥에 끌리지 않도록 교육 지시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '28℃', '지상 6층, 지하 1층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '문화 및 집회시설 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '고령의 작업자로 폭염에 의한 신체능력 저하'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",작업자 안전교육과 더위심터 등 폭염 대책의 시행.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '25℃', '지상 10층, 지하 0층'입니다. 인적사고 '깔림'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공장 / 내부', 부위는 '공구류 / 옆' 입니다. 사고 원인은 '전동윈치 고정 앙카 체결 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",불필요한 개구부에 대해 강도에 맞는 철판 보강 실시 및 윈치 이탈 방지 추가 앵글 시공으로 고정하는 조치.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '314℃', '지상 3층, 지하 1층'입니다. 인적사고 '질병'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '지붕 및 홈통공사' 작업에서 사고객체 '질병'(중분류: '질병')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공장 / 외부', 부위는 '질병 / 작업 중 쓰러짐' 입니다. 사고 원인은 '작업 중 쓰러짐(질병-혈압약 6개월 복용중, 혈압 147~77측정)'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",업무상재해가 아닌 질병으로 인한 사망에 대한 재발 방지 대책과 향후 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '30℃', '지상 27층, 지하 5층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설기계'(중분류: '타워크레인')와 관련된 사고가 발생했습니다. 작업 프로세스는 '양중작업'이며, 장소는 '공동주택 / 인접주변', 부위는 '타워크레인 / 하부(아래)' 입니다. 사고 원인은 '타워크레인을 이요한 철근 양중 작업 후 슬링벨트 가상승하는 과정에서 유도로프가 하역한 철근에 튕기면서 손가락이 감김'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",신호수 대상 정기 줄걸이 교육과 현장 자체 워크샵 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '28℃', '지상 12층, 지하 0층'입니다. 인적사고 '떨어짐(2미터 이상 ~ 3미터 미만)'이고, 물적사고'낙하' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '거치작업'이며, 장소는 '자동차 관련시설 / 내부', 부위는 '기타 / 고소' 입니다. 사고 원인은 '작업순서 미준수, 작업방법 불량, 개인보호구 착용불량'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업순서 및 작업방법에 대한 교육 실시와 해당 사고내용의 위험성 평가 반영 후 근로자 교육 실시, 2023년 7월 24일 부분공사 중지 명령, 안전점검 실시 및 각종 시설물 재정비를 통한 사고 원인 및 피해 대책 마련 지시 후 2023년 7월 31일 공사 중지 명령 해제."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '28℃', '지상 49층, 지하 5층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 지하' 입니다. 사고 원인은 '기초철근 상부 실족방지망의 겹침부위중 일부가 들뜸'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",실족방지망의 겹침부위가 들뜨지 않도록 결속 관리 및 지속적인 유지 관리.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '23℃', '지상 19층, 지하 3층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '업무시설 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '재해자 본인의 부주의로 인한 베임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","날접총예방장치 부착작업 및 임의탈착 금지교육 실시, 팔등보호구 착용, 보조손잡이 설치."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '26℃', '-'입니다. 인적사고 '깔림'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '도로' 공사 중 공종 대분류 '토목', 중분류 '도로 및 포장공사' 작업에서 사고객체 '시설물'(중분류: '방음벽')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '기타 / 내부', 부위는 '방음벽 / 바닥' 입니다. 사고 원인은 '방음벽 PC거푸집 설치 후 고임목을 설치하기 위해 지랫대 작업을 하던 중 고정되어있지 않은 콘크리트 PC거푸집 전도되면서 이 근로자 왼쪽 발등으로 충격'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",PC거푸집 고정 장치 추가 설치와 근로자 안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획의 적정성 검토.
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '23℃', '지상 19층, 지하 3층'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '업무시설 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '협소한 작업공간에서의 밀집작업'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",협소한 작업공간에서 밀집작업 금지 조치.
