question,answer
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '24℃', '지상 42층, 지하 7층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '부재'(중분류: '슬래브')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 / 내부', 부위는 '슬래브 / 바닥' 입니다. 사고 원인은 '기초 철근배근 위 주요 동선상에 합판이 설치되어 있었으나, 합판이 없는 구간으로 이동 중 미끄러짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",TBM시 지정된 통로로만 통행할 수 있도록 안전교육을 강화하고 점검 및 독려를 실시하는 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '25℃', '-'입니다. 인적사고 '깔림'이고, 물적사고'탈락' 입니다. 공사종류 대분류 '토목', 중분류 '터널' 공사 중 공종 대분류 '토목', 중분류 '터널공사' 작업에서 사고객체 '가시설'(중분류: '거푸집')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '도로터널 / 내부', 부위는 '거푸집 / 지하' 입니다. 사고 원인은 '지하환기소 라이닝폼 이동중,  조립철근과 부딪혀 철근이 무너져 작업자의 깔림'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","라이닝 폼 이동작업 관리 강화, 위험작업 시 작업지휘자의 이탈 금지, 위험작업에 대한 시공계획 작성 및 검토, 폼 이동작업의 시공계획 승인 후 시행, 바닥면 깎기 및 평탄화 작업을 통한 상부여유폭 확보, 라이닝폼 이동구간 상부철근과 이격거리 추가 확보, 처짐방지용 앵커 설치 구간 결속 보강방안 수립."
"사고인지 시간 '작업 전 -'이고, 날씨 '강우' 일 때 기온 '27℃', '지상 15층, 지하 1층'입니다. 인적사고 '감전'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '가설공사' 작업에서 사고객체 '기타'(중분류: '전주, 전선')와 관련된 사고가 발생했습니다. 작업 프로세스는 '확인 및 점검작업'이며, 장소는 '공동주택 / 외부', 부위는 '전주, 전선 / 바닥' 입니다. 사고 원인은 '잇따른 폭우에 따라 주변 지역이 침수 되었고 감전 사고 예방을 위해 전원 차단기를 내리는 작업을 실시 하던 중 사고 발생'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",폭우 예정 시 강우 전 전원 차단 실시와 호우주의보 및 경보 시 위험장소 전면통제를 포함한 수시교육 실시.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '26℃', '지상 29층, 지하 1층'입니다. 인적사고 '화상'이고, 물적사고'파열,파단' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '확인 및 점검작업'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 열교환실' 입니다. 사고 원인은 '지역 난방 펌프 파손으로 인한 난방수 유출'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","펌프 케이싱 교체 및 주변 자재 점검 실시와 현장 조사 시 예상치 못한 펌프 손상으로 인한 사고 판단, 펌프 복구 및 기타 기계설비 점검 실시를 통한 재발 방지 및 산재처리 예정."
"사고인지 시간 '식사ㆍ휴식 등 -'이고, 날씨 '맑음' 일 때 기온 '27℃', '-'입니다. 인적사고 '화상'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '항만' 공사 중 공종 대분류 '토목', 중분류 '토공사' 작업에서 사고객체 '건설기계'(중분류: '불도저')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정비작업'이며, 장소는 '기타 / 외부', 부위는 '불도저 / 상부(위)' 입니다. 사고 원인은 '가열된 냉각수를 인지하지 못하고 냉각수 주입구를 개방'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","냉각수 투입구에 주의표지 부착과 위험물질 취급 시 특별교육 실시, 사고 발생에 따른 안전사고 예방대책 회의 실시."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '30℃', '지상 15층, 지하 1층'입니다. 인적사고 '절단, 베임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '업무시설 / 외부', 부위는 '공구류 / 바닥' 입니다. 사고 원인은 '손으로 목재를 든 상태로 스킬로 가공작업을 하다가 베임'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","목재 가공은 지정된 가공장에서만 작업하고 손으로 든 상태로 작업 금지하며, 안전교육 실시."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '26℃', '지상 4층, 지하 0층'입니다. 인적사고 '기타'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '공장 / 내부', 부위는 '건물 / 바닥' 입니다. 사고 원인은 '①7/12(수), 원형램프 연석 거푸집 작업 완료 후 자재정리 중 일어서다 허리에 통증 발생②7/13(목), 재해자 허리통증으로 병원내원 및 X-RAY/CT촬영→진단결과 허리디스크 3-4번 파열③7/14(금), 입원 및 시술, 관리자에게 통보'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",공사완료에 대한 재발 방지 대책과 향후 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '27℃', '지상 29층, 지하 7층'입니다. 인적사고 '떨어짐(2미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '가시설'(중분류: '비계')와 관련된 사고가 발생했습니다. 작업 프로세스는 '형틀 및 목공'이며, 장소는 '숙박시설 / 내부', 부위는 '비계 / 바닥' 입니다. 사고 원인은 '현장 내부 바닥에 물기가 많았음'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",근로자 교육과 지하층 작업구간 환기 및 양수기 추가 설치.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '27℃', '지상 20층, 지하 6층'입니다. 인적사고 '넘어짐(기타)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '도장공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '도장작업'이며, 장소는 '업무시설 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '계단실 걸레받이 작업 중 앉은 자세에서 하부 층 방향으로 진행 과정에서 발을 헛디딤'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","유사 동종 재해사례 전파 및 재발방지 대책에 관한 근로자 안전교육 실시와 작업장소 정리, 정돈 철저 및 정기적 휴게시간 부여."
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '24℃', '지상 10층, 지하 1층'입니다. 인적사고 '끼임'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '기계설비', 중분류 '기계설비공사' 작업에서 사고객체 '건설기계'(중분류: '고소작업차(고소작업대 등)')와 관련된 사고가 발생했습니다. 작업 프로세스는 '정리작업'이며, 장소는 '공장 / 내부', 부위는 '고소작업차(고소작업대 등) / 뒤' 입니다. 사고 원인은 '고소작업대 작업구획 미지정 및 작업지휘자 이탈'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",고소작업대 작업 시 작업구획 지정 관리와 작업지휘자 배치 및 관리 주의.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '25℃', '-'입니다. 인적사고 '떨어짐(2미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '상하수도' 공사 중 공종 대분류 '토목', 중분류 '관공사' 작업에서 사고객체 '건설기계'(중분류: '덤프트럭')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '하수도 / 인접주변', 부위는 '덤프트럭 / 상부(위)' 입니다. 사고 원인은 '덤프트럭에 적재된 자재 인양을 위해 고리 결착을 쉽게 하고자 적재함 상단에 임의로 올라감'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","안전교육 시 작업자의 임의 판단 금지와 작업 내용 변경 시 안전관리자 및 감리자의 입회 및 판단 적용, 자재 하차 시 안전대책 수립 검토."
"사고인지 시간 '정규작업 -'이고, 날씨 '맑음' 일 때 기온 '27℃', '지상 29층, 지하 2층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '철근콘크리트공사' 작업에서 사고객체 '기타'(중분류: '기타')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공동주택 / 내부', 부위는 '기타 / 바닥' 입니다. 사고 원인은 '주의 경계소홀, 폭우에 의한 시야확보 미흡, 터파기구간 시인성 미조치바닥물고임에 의한 터파기구간 시인성 미확보'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","터파기 단차부 구획 및 시인성 확보, 악천후 시 작업 지양 및 단독 작업 금지, 재해 사례 전파 및 안전 교육 철저, 터파기 단부 시인성 확보, 악천후 시 작업 지양 및 2인 1조 공동 작업."
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '25℃', '지상 11층, 지하 2층'입니다. 인적사고 '넘어짐(미끄러짐)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '전기설비', 중분류 '전기설비공사' 작업에서 사고객체 '시설물'(중분류: '건물')와 관련된 사고가 발생했습니다. 작업 프로세스는 '이동'이며, 장소는 '공장 / 내부', 부위는 '건물 / 계단' 입니다. 사고 원인은 '계단을 내려오다 발을 헛딛어 넘어짐'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",우천 시 계단 물고임 예방을 위한 조치 계획.
"사고인지 시간 '정규작업 -'이고, 날씨 '강우' 일 때 기온 '23℃', '-'입니다. 인적사고 '물체에 맞음'이고, 물적사고'없음' 입니다. 공사종류 대분류 '토목', 중분류 '교량' 공사 중 공종 대분류 '토목', 중분류 '교량공사' 작업에서 사고객체 '건설공구'(중분류: '공구류')와 관련된 사고가 발생했습니다. 작업 프로세스는 '운반작업'이며, 장소는 '도로교량 / 육상 RCD기초 P30-2', 부위는 '공구류 / 양수기' 입니다. 사고 원인은 '양수기 운반할 수 있는 연결고리와 본체 노후와로 파손됨, 양중시 양중물 하부 근로자 통제 미흡'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?",양수기 현장 반입 전 이상 유무 점검 및 신호수 배치를 통한 크레인 등 양중 시 하부 통제 관리와 노후화된 양수기 폐기.
"사고인지 시간 '정규작업 -'이고, 날씨 '흐림' 일 때 기온 '22℃', '지상 29층, 지하 4층'입니다. 인적사고 '부딪힘'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '가설공사' 작업에서 사고객체 '가시설'(중분류: '시스템동바리')와 관련된 사고가 발생했습니다. 작업 프로세스는 '설치작업'이며, 장소는 '공동주택 / 내부', 부위는 '시스템동바리 / 바닥' 입니다. 사고 원인은 '작업장 승강시설에 대한 고정부 탈락으로 인한 전도로 등 부딪힘'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","작업자 안전교육과 사고사례 전파를 통한 재발 방지, 고정고리 설치 후 이탈방지 철물 및 반생으로 추가 결속 처리."
"사고인지 시간 '기타 -'이고, 날씨 '강우' 일 때 기온 '23℃', '지상 27층, 지하 3층'입니다. 인적사고 '떨어짐(5미터 이상 ~ 10미터 미만)'이고, 물적사고'없음' 입니다. 공사종류 대분류 '건축', 중분류 '건축물' 공사 중 공종 대분류 '건축', 중분류 '건축 토공사' 작업에서 사고객체 '가시설'(중분류: '가새')와 관련된 사고가 발생했습니다. 작업 프로세스는 '해체작업'이며, 장소는 '판매시설 / 지하 토공사', 부위는 '가새 / 토공사 복공판 하부' 입니다. 사고 원인은 '복공 가시설 띠장 해체 작업중 철골구조물 상부에서 중심을 잃고 추락사망함(안전대부착시설 설치, 안전벨트 착용 및 안전고리 체결 상태였으나 안전대에 신체가 빠짐). 금일 원청인 롯데걸설에서 안전교육 시 우천으로 인한 철골작업 중단을 지시 및 철수확인을 하였으나, 이후 근로자 임의작업하던 중 추락사고 발생함'입니다. 재발 방지 대책 및 향후 조치 계획은 무엇인가요?","사고 발생 원인에 대한 자체 조사 중이며, 원인 규명 후 구체적인 재발 방지 대책을 수립하여 허가관청에 보고하고, 조사기관의 결과가 나오기 전까지 공사를 중단하며 자체 조사를 실시하여 재발 방지를 요청하고, 조사 결과에 따라 원인을 충분히 보완하여 결과를 보고하고 공사가 재개될 수 있도록 관리 감독할 계획."
